'Time','ECG'
'[09:20:52.016]',-0.235
'[09:20:52.023]',-0.245
'[09:20:52.031]',-0.255
'[09:20:52.039]',-0.225
'[09:20:52.047]',-0.245
'[09:20:52.055]',-0.225
'[09:20:52.063]',-0.205
'[09:20:52.070]',-0.195
'[09:20:52.078]',-0.225
'[09:20:52.086]',-0.185
'[09:20:52.094]',-0.185
'[09:20:52.102]',-0.195
'[09:20:52.109]',-0.165
'[09:20:52.117]',-0.155
'[09:20:52.125]',-0.145
'[09:20:52.133]',-0.155
'[09:20:52.141]',-0.135
'[09:20:52.148]',-0.145
'[09:20:52.156]',-0.145
'[09:20:52.164]',-0.125
'[09:20:52.172]',-0.115
'[09:20:52.180]',-0.105
'[09:20:52.188]',-0.085
'[09:20:52.195]',-0.095
'[09:20:52.203]',-0.125
'[09:20:52.211]',-0.115
'[09:20:52.219]',-0.135
'[09:20:52.227]',-0.065
'[09:20:52.234]',-0.065
'[09:20:52.242]',-0.045
'[09:20:52.250]',-0.015
'[09:20:52.258]',-0.045
'[09:20:52.266]',-0.075
'[09:20:52.273]',-0.055
'[09:20:52.281]',-0.055
'[09:20:52.289]',-0.055
'[09:20:52.297]',-0.095
'[09:20:52.305]',-0.115
'[09:20:52.313]',-0.075
'[09:20:52.320]',-0.085
'[09:20:52.328]',-0.085
'[09:20:52.336]',-0.095
'[09:20:52.344]',-0.095
'[09:20:52.352]',-0.085
'[09:20:52.359]',-0.065
'[09:20:52.367]',-0.095
'[09:20:52.375]',-0.075
'[09:20:52.383]',-0.035
'[09:20:52.391]',-0.055
'[09:20:52.398]',-0.015
'[09:20:52.406]',-0.065
'[09:20:52.414]',-0.045
'[09:20:52.422]',-0.035
'[09:20:52.430]',-0.045
'[09:20:52.438]',-0.055
'[09:20:52.445]',-0.015
'[09:20:52.453]',-0.085
'[09:20:52.461]',-0.095
'[09:20:52.469]',-0.065
'[09:20:52.477]',-0.035
'[09:20:52.484]',-0.075
'[09:20:52.492]',-0.065
'[09:20:52.500]',-0.065
'[09:20:52.508]',-0.095
'[09:20:52.516]',-0.085
'[09:20:52.523]',-0.105
'[09:20:52.531]',-0.115
'[09:20:52.539]',-0.035
'[09:20:52.547]',0.005
'[09:20:52.555]',0.025
'[09:20:52.563]',0.025
'[09:20:52.570]',0.055
'[09:20:52.578]',0.125
'[09:20:52.586]',0.115
'[09:20:52.594]',0.045
'[09:20:52.602]',0.035
'[09:20:52.609]',0.005
'[09:20:52.617]',-0.095
'[09:20:52.625]',-0.105
'[09:20:52.633]',-0.155
'[09:20:52.641]',-0.155
'[09:20:52.648]',-0.145
'[09:20:52.656]',-0.125
'[09:20:52.664]',-0.205
'[09:20:52.672]',0.025
'[09:20:52.680]',0.815
'[09:20:52.688]',1.725
'[09:20:52.695]',2.595
'[09:20:52.703]',1.965
'[09:20:52.711]',-0.115
'[09:20:52.719]',-1.075
'[09:20:52.727]',-0.835
'[09:20:52.734]',-0.525
'[09:20:52.742]',-0.335
'[09:20:52.750]',-0.235
'[09:20:52.758]',-0.245
'[09:20:52.766]',-0.265
'[09:20:52.773]',-0.255
'[09:20:52.781]',-0.265
'[09:20:52.789]',-0.225
'[09:20:52.797]',-0.265
'[09:20:52.805]',-0.235
'[09:20:52.813]',-0.215
'[09:20:52.820]',-0.205
'[09:20:52.828]',-0.215
'[09:20:52.836]',-0.205
'[09:20:52.844]',-0.175
'[09:20:52.852]',-0.205
'[09:20:52.859]',-0.185
'[09:20:52.867]',-0.165
'[09:20:52.875]',-0.155
'[09:20:52.883]',-0.155
'[09:20:52.891]',-0.145
'[09:20:52.898]',-0.145
'[09:20:52.906]',-0.135
'[09:20:52.914]',-0.135
'[09:20:52.922]',-0.135
'[09:20:52.930]',-0.135
'[09:20:52.938]',-0.125
'[09:20:52.945]',-0.135
'[09:20:52.953]',-0.125
'[09:20:52.961]',-0.095
'[09:20:52.969]',-0.105
'[09:20:52.977]',-0.055
'[09:20:52.984]',-0.075
'[09:20:52.992]',-0.075
'[09:20:53.000]',-0.065
'[09:20:53.008]',-0.085
'[09:20:53.016]',-0.095
'[09:20:53.023]',-0.105
'[09:20:53.031]',-0.125
'[09:20:53.039]',-0.125
'[09:20:53.047]',-0.125
'[09:20:53.055]',-0.125
'[09:20:53.063]',-0.125
'[09:20:53.070]',-0.135
'[09:20:53.078]',-0.125
'[09:20:53.086]',-0.125
'[09:20:53.094]',-0.115
'[09:20:53.102]',-0.105
'[09:20:53.109]',-0.105
'[09:20:53.117]',-0.095
'[09:20:53.125]',-0.065
'[09:20:53.133]',-0.065
'[09:20:53.141]',-0.085
'[09:20:53.148]',-0.075
'[09:20:53.156]',-0.075
'[09:20:53.164]',-0.075
'[09:20:53.172]',-0.075
'[09:20:53.180]',-0.085
'[09:20:53.188]',-0.075
'[09:20:53.195]',-0.095
'[09:20:53.203]',-0.095
'[09:20:53.211]',-0.105
'[09:20:53.219]',-0.115
'[09:20:53.227]',-0.105
'[09:20:53.234]',-0.125
'[09:20:53.242]',-0.115
'[09:20:53.250]',-0.125
'[09:20:53.258]',-0.105
'[09:20:53.266]',-0.135
'[09:20:53.273]',-0.025
'[09:20:53.281]',-0.035
'[09:20:53.289]',-0.005
'[09:20:53.297]',-0.005
'[09:20:53.305]',0.045
'[09:20:53.313]',0.095
'[09:20:53.320]',0.005
'[09:20:53.328]',-0.015
'[09:20:53.336]',-0.045
'[09:20:53.344]',-0.125
'[09:20:53.352]',-0.155
'[09:20:53.359]',-0.165
'[09:20:53.367]',-0.235
'[09:20:53.375]',-0.215
'[09:20:53.383]',-0.175
'[09:20:53.391]',-0.225
'[09:20:53.398]',-0.135
'[09:20:53.406]',0.545
'[09:20:53.414]',1.545
'[09:20:53.422]',2.605
'[09:20:53.430]',2.175
'[09:20:53.438]',0.015
'[09:20:53.445]',-1.105
'[09:20:53.453]',-0.895
'[09:20:53.461]',-0.545
'[09:20:53.469]',-0.415
'[09:20:53.477]',-0.345
'[09:20:53.484]',-0.325
'[09:20:53.492]',-0.335
'[09:20:53.500]',-0.305
'[09:20:53.508]',-0.305
'[09:20:53.516]',-0.325
'[09:20:53.523]',-0.325
'[09:20:53.531]',-0.305
'[09:20:53.539]',-0.255
'[09:20:53.547]',-0.275
'[09:20:53.555]',-0.275
'[09:20:53.563]',-0.235
'[09:20:53.570]',-0.245
'[09:20:53.578]',-0.255
'[09:20:53.586]',-0.265
'[09:20:53.594]',-0.235
'[09:20:53.602]',-0.245
'[09:20:53.609]',-0.205
'[09:20:53.617]',-0.205
'[09:20:53.625]',-0.195
'[09:20:53.633]',-0.195
'[09:20:53.641]',-0.215
'[09:20:53.648]',-0.215
'[09:20:53.656]',-0.175
'[09:20:53.664]',-0.195
'[09:20:53.672]',-0.185
'[09:20:53.680]',-0.175
'[09:20:53.688]',-0.165
'[09:20:53.695]',-0.145
'[09:20:53.703]',-0.135
'[09:20:53.711]',-0.105
'[09:20:53.719]',-0.115
'[09:20:53.727]',-0.125
'[09:20:53.734]',-0.145
'[09:20:53.742]',-0.125
'[09:20:53.750]',-0.125
'[09:20:53.758]',-0.135
'[09:20:53.766]',-0.145
'[09:20:53.773]',-0.155
'[09:20:53.781]',-0.155
'[09:20:53.789]',-0.155
'[09:20:53.797]',-0.165
'[09:20:53.805]',-0.155
'[09:20:53.813]',-0.125
'[09:20:53.820]',-0.155
'[09:20:53.828]',-0.135
'[09:20:53.836]',-0.105
'[09:20:53.844]',-0.105
'[09:20:53.852]',-0.095
'[09:20:53.859]',-0.105
'[09:20:53.867]',-0.085
'[09:20:53.875]',-0.055
'[09:20:53.883]',-0.075
'[09:20:53.891]',-0.075
'[09:20:53.898]',-0.075
'[09:20:53.906]',-0.085
'[09:20:53.914]',-0.085
'[09:20:53.922]',-0.105
'[09:20:53.930]',-0.095
'[09:20:53.938]',-0.095
'[09:20:53.945]',-0.095
'[09:20:53.953]',-0.105
'[09:20:53.961]',-0.105
'[09:20:53.969]',-0.105
'[09:20:53.977]',-0.015
'[09:20:53.984]',-0.035
'[09:20:53.992]',0.005
'[09:20:54.000]',0.015
'[09:20:54.008]',0.045
'[09:20:54.016]',0.135
'[09:20:54.023]',0.075
'[09:20:54.031]',0.005
'[09:20:54.039]',0.025
'[09:20:54.047]',-0.125
'[09:20:54.055]',-0.115
'[09:20:54.063]',-0.075
'[09:20:54.070]',-0.145
'[09:20:54.078]',-0.155
'[09:20:54.086]',-0.185
'[09:20:54.094]',-0.155
'[09:20:54.102]',-0.215
'[09:20:54.109]',0.125
'[09:20:54.117]',1.055
'[09:20:54.125]',1.955
'[09:20:54.133]',2.595
'[09:20:54.141]',1.385
'[09:20:54.148]',-0.585
'[09:20:54.156]',-0.945
'[09:20:54.164]',-0.665
'[09:20:54.172]',-0.425
'[09:20:54.180]',-0.285
'[09:20:54.188]',-0.235
'[09:20:54.195]',-0.235
'[09:20:54.203]',-0.255
'[09:20:54.211]',-0.245
'[09:20:54.219]',-0.255
'[09:20:54.227]',-0.235
'[09:20:54.234]',-0.235
'[09:20:54.242]',-0.225
'[09:20:54.250]',-0.205
'[09:20:54.258]',-0.205
'[09:20:54.266]',-0.225
'[09:20:54.273]',-0.185
'[09:20:54.281]',-0.185
'[09:20:54.289]',-0.195
'[09:20:54.297]',-0.185
'[09:20:54.305]',-0.185
'[09:20:54.313]',-0.155
'[09:20:54.320]',-0.145
'[09:20:54.328]',-0.165
'[09:20:54.336]',-0.155
'[09:20:54.344]',-0.145
'[09:20:54.352]',-0.135
'[09:20:54.359]',-0.155
'[09:20:54.367]',-0.145
'[09:20:54.375]',-0.135
'[09:20:54.383]',-0.155
'[09:20:54.391]',-0.155
'[09:20:54.398]',-0.105
'[09:20:54.406]',-0.085
'[09:20:54.414]',-0.085
'[09:20:54.422]',-0.075
'[09:20:54.430]',-0.085
'[09:20:54.438]',-0.065
'[09:20:54.445]',-0.095
'[09:20:54.453]',-0.105
'[09:20:54.461]',-0.085
'[09:20:54.469]',-0.125
'[09:20:54.477]',-0.125
'[09:20:54.484]',-0.115
'[09:20:54.492]',-0.125
'[09:20:54.500]',-0.115
'[09:20:54.508]',-0.125
'[09:20:54.516]',-0.125
'[09:20:54.523]',-0.085
'[09:20:54.531]',-0.095
'[09:20:54.539]',-0.085
'[09:20:54.547]',-0.085
'[09:20:54.555]',-0.065
'[09:20:54.563]',-0.065
'[09:20:54.570]',-0.045
'[09:20:54.578]',-0.065
'[09:20:54.586]',-0.045
'[09:20:54.594]',-0.055
'[09:20:54.602]',-0.055
'[09:20:54.609]',-0.055
'[09:20:54.617]',-0.075
'[09:20:54.625]',-0.075
'[09:20:54.633]',-0.075
'[09:20:54.641]',-0.085
'[09:20:54.648]',-0.085
'[09:20:54.656]',-0.105
'[09:20:54.664]',-0.105
'[09:20:54.672]',-0.095
'[09:20:54.680]',-0.085
'[09:20:54.688]',-0.085
'[09:20:54.695]',-0.005
'[09:20:54.703]',0.005
'[09:20:54.711]',0.015
'[09:20:54.719]',0.025
'[09:20:54.727]',0.085
'[09:20:54.734]',0.125
'[09:20:54.742]',0.025
'[09:20:54.750]',0.015
'[09:20:54.758]',0.005
'[09:20:54.766]',-0.075
'[09:20:54.773]',-0.095
'[09:20:54.781]',-0.145
'[09:20:54.789]',-0.155
'[09:20:54.797]',-0.155
'[09:20:54.805]',-0.125
'[09:20:54.813]',-0.165
'[09:20:54.820]',-0.125
'[09:20:54.828]',0.445
'[09:20:54.836]',1.375
'[09:20:54.844]',2.295
'[09:20:54.852]',2.305
'[09:20:54.859]',0.425
'[09:20:54.867]',-0.875
'[09:20:54.875]',-0.825
'[09:20:54.883]',-0.525
'[09:20:54.891]',-0.345
'[09:20:54.898]',-0.255
'[09:20:54.906]',-0.235
'[09:20:54.914]',-0.235
'[09:20:54.922]',-0.235
'[09:20:54.930]',-0.245
'[09:20:54.938]',-0.235
'[09:20:54.945]',-0.235
'[09:20:54.953]',-0.235
'[09:20:54.961]',-0.215
'[09:20:54.969]',-0.215
'[09:20:54.977]',-0.205
'[09:20:54.984]',-0.195
'[09:20:54.992]',-0.195
'[09:20:55.000]',-0.175
'[09:20:55.008]',-0.165
'[09:20:55.016]',-0.175
'[09:20:55.023]',-0.145
'[09:20:55.031]',-0.155
'[09:20:55.039]',-0.135
'[09:20:55.047]',-0.135
'[09:20:55.055]',-0.125
'[09:20:55.063]',-0.105
'[09:20:55.070]',-0.125
'[09:20:55.078]',-0.135
'[09:20:55.086]',-0.115
'[09:20:55.094]',-0.125
'[09:20:55.102]',-0.125
'[09:20:55.109]',-0.105
'[09:20:55.117]',-0.095
'[09:20:55.125]',-0.045
'[09:20:55.133]',-0.055
'[09:20:55.141]',-0.065
'[09:20:55.148]',-0.065
'[09:20:55.156]',-0.085
'[09:20:55.164]',-0.085
'[09:20:55.172]',-0.105
'[09:20:55.180]',-0.115
'[09:20:55.188]',-0.085
'[09:20:55.195]',-0.095
'[09:20:55.203]',-0.125
'[09:20:55.211]',-0.135
'[09:20:55.219]',-0.135
'[09:20:55.227]',-0.125
'[09:20:55.234]',-0.115
'[09:20:55.242]',-0.105
'[09:20:55.250]',-0.085
'[09:20:55.258]',-0.095
'[09:20:55.266]',-0.085
'[09:20:55.273]',-0.055
'[09:20:55.281]',-0.075
'[09:20:55.289]',-0.055
'[09:20:55.297]',-0.085
'[09:20:55.305]',-0.055
'[09:20:55.313]',-0.055
'[09:20:55.320]',-0.075
'[09:20:55.328]',-0.075
'[09:20:55.336]',-0.095
'[09:20:55.344]',-0.085
'[09:20:55.352]',-0.105
'[09:20:55.359]',-0.105
'[09:20:55.367]',-0.115
'[09:20:55.375]',-0.105
'[09:20:55.383]',-0.115
'[09:20:55.391]',-0.115
'[09:20:55.398]',-0.125
'[09:20:55.406]',-0.135
'[09:20:55.414]',-0.075
'[09:20:55.422]',-0.045
'[09:20:55.430]',-0.035
'[09:20:55.438]',-0.025
'[09:20:55.445]',0.005
'[09:20:55.453]',0.055
'[09:20:55.461]',0.055
'[09:20:55.469]',-0.015
'[09:20:55.477]',-0.015
'[09:20:55.484]',-0.075
'[09:20:55.492]',-0.145
'[09:20:55.500]',-0.155
'[09:20:55.508]',-0.195
'[09:20:55.516]',-0.195
'[09:20:55.523]',-0.195
'[09:20:55.531]',-0.155
'[09:20:55.539]',-0.185
'[09:20:55.547]',-0.055
'[09:20:55.555]',0.675
'[09:20:55.563]',1.595
'[09:20:55.570]',2.385
'[09:20:55.578]',1.865
'[09:20:55.586]',-0.015
'[09:20:55.594]',-0.955
'[09:20:55.602]',-0.785
'[09:20:55.609]',-0.525
'[09:20:55.617]',-0.385
'[09:20:55.625]',-0.295
'[09:20:55.633]',-0.305
'[09:20:55.641]',-0.305
'[09:20:55.648]',-0.295
'[09:20:55.656]',-0.325
'[09:20:55.664]',-0.265
'[09:20:55.672]',-0.305
'[09:20:55.680]',-0.295
'[09:20:55.688]',-0.255
'[09:20:55.695]',-0.225
'[09:20:55.703]',-0.255
'[09:20:55.711]',-0.205
'[09:20:55.719]',-0.225
'[09:20:55.727]',-0.215
'[09:20:55.734]',-0.205
'[09:20:55.742]',-0.235
'[09:20:55.750]',-0.205
'[09:20:55.758]',-0.205
'[09:20:55.766]',-0.185
'[09:20:55.773]',-0.155
'[09:20:55.781]',-0.155
'[09:20:55.789]',-0.175
'[09:20:55.797]',-0.205
'[09:20:55.805]',-0.215
'[09:20:55.813]',-0.225
'[09:20:55.820]',-0.185
'[09:20:55.828]',-0.205
'[09:20:55.836]',-0.145
'[09:20:55.844]',-0.115
'[09:20:55.852]',-0.105
'[09:20:55.859]',-0.095
'[09:20:55.867]',-0.095
'[09:20:55.875]',-0.105
'[09:20:55.883]',-0.165
'[09:20:55.891]',-0.175
'[09:20:55.898]',-0.165
'[09:20:55.906]',-0.165
'[09:20:55.914]',-0.185
'[09:20:55.922]',-0.185
'[09:20:55.930]',-0.165
'[09:20:55.938]',-0.145
'[09:20:55.945]',-0.165
'[09:20:55.953]',-0.165
'[09:20:55.961]',-0.125
'[09:20:55.969]',-0.145
'[09:20:55.977]',-0.125
'[09:20:55.984]',-0.105
'[09:20:55.992]',-0.095
'[09:20:56.000]',-0.095
'[09:20:56.008]',-0.135
'[09:20:56.016]',-0.085
'[09:20:56.023]',-0.075
'[09:20:56.031]',-0.095
'[09:20:56.039]',-0.045
'[09:20:56.047]',-0.085
'[09:20:56.055]',-0.085
'[09:20:56.063]',-0.065
'[09:20:56.070]',-0.095
'[09:20:56.078]',-0.075
'[09:20:56.086]',-0.115
'[09:20:56.094]',-0.135
'[09:20:56.102]',-0.125
'[09:20:56.109]',-0.075
'[09:20:56.117]',-0.035
'[09:20:56.125]',-0.055
'[09:20:56.133]',0.015
'[09:20:56.141]',0.055
'[09:20:56.148]',0.135
'[09:20:56.156]',0.065
'[09:20:56.164]',0.055
'[09:20:56.172]',0.025
'[09:20:56.180]',-0.025
'[09:20:56.188]',-0.105
'[09:20:56.195]',-0.145
'[09:20:56.203]',-0.155
'[09:20:56.211]',-0.165
'[09:20:56.219]',-0.155
'[09:20:56.227]',-0.115
'[09:20:56.234]',-0.255
'[09:20:56.242]',0.005
'[09:20:56.250]',0.895
'[09:20:56.258]',1.965
'[09:20:56.266]',2.615
'[09:20:56.273]',1.095
'[09:20:56.281]',-0.805
'[09:20:56.289]',-0.925
'[09:20:56.297]',-0.555
'[09:20:56.305]',-0.355
'[09:20:56.313]',-0.285
'[09:20:56.320]',-0.255
'[09:20:56.328]',-0.235
'[09:20:56.336]',-0.215
'[09:20:56.344]',-0.205
'[09:20:56.352]',-0.215
'[09:20:56.359]',-0.205
'[09:20:56.367]',-0.215
'[09:20:56.375]',-0.205
'[09:20:56.383]',-0.185
'[09:20:56.391]',-0.165
'[09:20:56.398]',-0.175
'[09:20:56.406]',-0.155
'[09:20:56.414]',-0.135
'[09:20:56.422]',-0.115
'[09:20:56.430]',-0.145
'[09:20:56.438]',-0.155
'[09:20:56.445]',-0.125
'[09:20:56.453]',-0.115
'[09:20:56.461]',-0.125
'[09:20:56.469]',-0.085
'[09:20:56.477]',-0.085
'[09:20:56.484]',-0.095
'[09:20:56.492]',-0.115
'[09:20:56.500]',-0.125
'[09:20:56.508]',-0.125
'[09:20:56.516]',-0.095
'[09:20:56.523]',-0.035
'[09:20:56.531]',-0.065
'[09:20:56.539]',-0.045
'[09:20:56.547]',-0.065
'[09:20:56.555]',-0.055
'[09:20:56.563]',-0.035
'[09:20:56.570]',-0.045
'[09:20:56.578]',-0.065
'[09:20:56.586]',-0.065
'[09:20:56.594]',-0.115
'[09:20:56.602]',-0.065
'[09:20:56.609]',-0.045
'[09:20:56.617]',-0.085
'[09:20:56.625]',-0.075
'[09:20:56.633]',-0.085
'[09:20:56.641]',-0.095
'[09:20:56.648]',-0.085
'[09:20:56.656]',-0.065
'[09:20:56.664]',-0.035
'[09:20:56.672]',-0.025
'[09:20:56.680]',-0.015
'[09:20:56.688]',-0.005
'[09:20:56.695]',0.015
'[09:20:56.703]',-0.015
'[09:20:56.711]',-0.015
'[09:20:56.719]',-0.025
'[09:20:56.727]',0.005
'[09:20:56.734]',0.005
'[09:20:56.742]',-0.005
'[09:20:56.750]',0.005
'[09:20:56.758]',-0.015
'[09:20:56.766]',-0.005
'[09:20:56.773]',-0.035
'[09:20:56.781]',-0.065
'[09:20:56.789]',-0.045
'[09:20:56.797]',0.005
'[09:20:56.805]',0.045
'[09:20:56.813]',0.045
'[09:20:56.820]',0.035
'[09:20:56.828]',0.025
'[09:20:56.836]',0.125
'[09:20:56.844]',0.055
'[09:20:56.852]',0.025
'[09:20:56.859]',0.065
'[09:20:56.867]',-0.035
'[09:20:56.875]',-0.075
'[09:20:56.883]',-0.075
'[09:20:56.891]',-0.105
'[09:20:56.898]',-0.095
'[09:20:56.906]',-0.095
'[09:20:56.914]',-0.075
'[09:20:56.922]',-0.215
'[09:20:56.930]',0.135
'[09:20:56.938]',1.035
'[09:20:56.945]',1.985
'[09:20:56.953]',2.625
'[09:20:56.961]',1.545
'[09:20:56.969]',-0.555
'[09:20:56.977]',-0.935
'[09:20:56.984]',-0.645
'[09:20:56.992]',-0.395
'[09:20:57.000]',-0.305
'[09:20:57.008]',-0.225
'[09:20:57.016]',-0.225
'[09:20:57.023]',-0.215
'[09:20:57.031]',-0.245
'[09:20:57.039]',-0.265
'[09:20:57.047]',-0.255
'[09:20:57.055]',-0.235
'[09:20:57.063]',-0.215
'[09:20:57.070]',-0.205
'[09:20:57.078]',-0.265
'[09:20:57.086]',-0.215
'[09:20:57.094]',-0.215
'[09:20:57.102]',-0.225
'[09:20:57.109]',-0.235
'[09:20:57.117]',-0.225
'[09:20:57.125]',-0.195
'[09:20:57.133]',-0.215
'[09:20:57.141]',-0.195
'[09:20:57.148]',-0.245
'[09:20:57.156]',-0.205
'[09:20:57.164]',-0.155
'[09:20:57.172]',-0.205
'[09:20:57.180]',-0.195
'[09:20:57.188]',-0.205
'[09:20:57.195]',-0.195
'[09:20:57.203]',-0.185
'[09:20:57.211]',-0.165
'[09:20:57.219]',-0.135
'[09:20:57.227]',-0.115
'[09:20:57.234]',-0.105
'[09:20:57.242]',-0.105
'[09:20:57.250]',-0.085
'[09:20:57.258]',-0.135
'[09:20:57.266]',-0.125
'[09:20:57.273]',-0.175
'[09:20:57.281]',-0.185
'[09:20:57.289]',-0.175
'[09:20:57.297]',-0.165
'[09:20:57.305]',-0.165
'[09:20:57.313]',-0.145
'[09:20:57.320]',-0.165
'[09:20:57.328]',-0.185
'[09:20:57.336]',-0.165
'[09:20:57.344]',-0.135
'[09:20:57.352]',-0.155
'[09:20:57.359]',-0.155
'[09:20:57.367]',-0.155
'[09:20:57.375]',-0.125
'[09:20:57.383]',-0.075
'[09:20:57.391]',-0.075
'[09:20:57.398]',-0.105
'[09:20:57.406]',-0.135
'[09:20:57.414]',-0.095
'[09:20:57.422]',-0.125
'[09:20:57.430]',-0.135
'[09:20:57.438]',-0.175
'[09:20:57.445]',0.045
'[09:20:57.453]',-0.105
'[09:20:57.461]',-0.065
'[09:20:57.469]',-0.035
'[09:20:57.477]',-0.145
'[09:20:57.484]',-0.205
'[09:20:57.492]',-0.105
'[09:20:57.500]',-0.085
'[09:20:57.508]',-0.035
'[09:20:57.516]',0.005
'[09:20:57.523]',0.095
'[09:20:57.531]',0.045
'[09:20:57.539]',0.015
'[09:20:57.547]',-0.005
'[09:20:57.555]',-0.005
'[09:20:57.563]',-0.065
'[09:20:57.570]',-0.055
'[09:20:57.578]',-0.115
'[09:20:57.586]',-0.155
'[09:20:57.594]',-0.185
'[09:20:57.602]',-0.155
'[09:20:57.609]',-0.225
'[09:20:57.617]',0.025
'[09:20:57.625]',0.705
'[09:20:57.633]',1.615
'[09:20:57.641]',2.575
'[09:20:57.648]',1.935
'[09:20:57.656]',-0.125
'[09:20:57.664]',-0.935
'[09:20:57.672]',-0.705
'[09:20:57.680]',-0.545
'[09:20:57.688]',-0.325
'[09:20:57.695]',-0.255
'[09:20:57.703]',-0.225
'[09:20:57.711]',-0.255
'[09:20:57.719]',-0.255
'[09:20:57.727]',-0.235
'[09:20:57.734]',-0.225
'[09:20:57.742]',-0.205
'[09:20:57.750]',-0.195
'[09:20:57.758]',-0.185
'[09:20:57.766]',-0.195
'[09:20:57.773]',-0.155
'[09:20:57.781]',-0.195
'[09:20:57.789]',-0.155
'[09:20:57.797]',-0.145
'[09:20:57.805]',-0.135
'[09:20:57.813]',-0.105
'[09:20:57.820]',-0.105
'[09:20:57.828]',-0.095
'[09:20:57.836]',-0.055
'[09:20:57.844]',-0.045
'[09:20:57.852]',-0.075
'[09:20:57.859]',-0.065
'[09:20:57.867]',-0.005
'[09:20:57.875]',-0.135
'[09:20:57.883]',-0.125
'[09:20:57.891]',-0.095
'[09:20:57.898]',-0.065
'[09:20:57.906]',-0.025
'[09:20:57.914]',-0.035
'[09:20:57.922]',-0.025
'[09:20:57.930]',-0.015
'[09:20:57.938]',0.015
'[09:20:57.945]',-0.005
'[09:20:57.953]',-0.065
'[09:20:57.961]',0.125
'[09:20:57.969]',-0.085
'[09:20:57.977]',-0.065
'[09:20:57.984]',-0.255
'[09:20:57.992]',-0.095
'[09:20:58.000]',-0.155
'[09:20:58.008]',-0.115
'[09:20:58.016]',-0.075
'[09:20:58.023]',-0.035
'[09:20:58.031]',-0.035
'[09:20:58.039]',-0.015
'[09:20:58.047]',-0.105
'[09:20:58.055]',-0.075
'[09:20:58.063]',-0.075
'[09:20:58.070]',-0.035
'[09:20:58.078]',-0.045
'[09:20:58.086]',-0.025
'[09:20:58.094]',-0.005
'[09:20:58.102]',0.015
'[09:20:58.109]',0.025
'[09:20:58.117]',-0.005
'[09:20:58.125]',0.035
'[09:20:58.133]',0.045
'[09:20:58.141]',-0.035
'[09:20:58.148]',0.095
'[09:20:58.156]',-0.205
'[09:20:58.164]',0.035
'[09:20:58.172]',0.075
'[09:20:58.180]',-0.045
'[09:20:58.188]',-0.025
'[09:20:58.195]',0.015
'[09:20:58.203]',0.045
'[09:20:58.211]',0.265
'[09:20:58.219]',0.145
'[09:20:58.227]',-0.035
'[09:20:58.234]',0.075
'[09:20:58.242]',-0.065
'[09:20:58.250]',-0.205
'[09:20:58.258]',-0.125
'[09:20:58.266]',0.055
'[09:20:58.273]',-0.025
'[09:20:58.281]',-0.155
'[09:20:58.289]',-0.215
'[09:20:58.297]',-0.155
'[09:20:58.305]',0.535
'[09:20:58.313]',1.545
'[09:20:58.320]',2.555
'[09:20:58.328]',2.405
'[09:20:58.336]',0.125
'[09:20:58.344]',-0.785
'[09:20:58.352]',-0.855
'[09:20:58.359]',-0.455
'[09:20:58.367]',-0.265
'[09:20:58.375]',-0.185
'[09:20:58.383]',-0.225
'[09:20:58.391]',-0.275
'[09:20:58.398]',-0.175
'[09:20:58.406]',-0.295
'[09:20:58.414]',-0.105
'[09:20:58.422]',-0.265
'[09:20:58.430]',-0.225
'[09:20:58.438]',-0.155
'[09:20:58.445]',-0.125
'[09:20:58.453]',-0.025
'[09:20:58.461]',-0.265
'[09:20:58.469]',-0.235
'[09:20:58.477]',-0.005
'[09:20:58.484]',-0.115
'[09:20:58.492]',-0.135
'[09:20:58.500]',-0.055
'[09:20:58.508]',-0.105
'[09:20:58.516]',-0.275
'[09:20:58.523]',-0.205
'[09:20:58.531]',-0.085
'[09:20:58.539]',-0.035
'[09:20:58.547]',-0.055
'[09:20:58.555]',-0.055
'[09:20:58.563]',-0.055
'[09:20:58.570]',-0.015
'[09:20:58.578]',0.025
'[09:20:58.586]',-0.005
'[09:20:58.594]',-0.005
'[09:20:58.602]',0.075
'[09:20:58.609]',0.015
'[09:20:58.617]',-0.015
'[09:20:58.625]',-0.055
'[09:20:58.633]',-0.245
'[09:20:58.641]',-0.105
'[09:20:58.648]',0.015
'[09:20:58.656]',-0.105
'[09:20:58.664]',-0.055
'[09:20:58.672]',-0.055
'[09:20:58.680]',-0.085
'[09:20:58.688]',-0.125
'[09:20:58.695]',-0.125
'[09:20:58.703]',-0.125
'[09:20:58.711]',-0.105
'[09:20:58.719]',-0.155
'[09:20:58.727]',-0.105
'[09:20:58.734]',-0.125
'[09:20:58.742]',-0.085
'[09:20:58.750]',-0.075
'[09:20:58.758]',-0.055
'[09:20:58.766]',-0.075
'[09:20:58.773]',-0.045
'[09:20:58.781]',-0.095
'[09:20:58.789]',-0.075
'[09:20:58.797]',-0.085
'[09:20:58.805]',-0.145
'[09:20:58.813]',-0.135
'[09:20:58.820]',-0.145
'[09:20:58.828]',-0.145
'[09:20:58.836]',-0.135
'[09:20:58.844]',-0.145
'[09:20:58.852]',-0.155
'[09:20:58.859]',-0.095
'[09:20:58.867]',-0.065
'[09:20:58.875]',-0.065
'[09:20:58.883]',-0.075
'[09:20:58.891]',-0.065
